date,mean_temp_c,min_temp_c,max_temp_c
2020-05-29,10.100610351562523,1.4060607910156477,19.487817382812523
2020-05-30,12.847955322265648,3.4032226562500227,22.208062744140648
2020-05-31,14.679650878906273,7.261804199218773,23.396997070312523
2020-06-01,14.044244384765648,8.047143554687523,23.679803466796898
2020-06-02,14.885675048828148,6.624414062500023,24.257073974609398
2020-06-03,14.960565185546898,8.544335937500023,23.254418945312523
2020-06-04,13.405572509765648,5.651971435546898,22.240991210937523
2020-06-05,11.873712158203148,4.214074707031273,20.310876464843773
2020-06-06,11.876397705078148,5.252038574218773,20.381860351562523
2020-06-07,12.032312011718773,5.030206298828148,20.468682861328148
2020-06-08,11.764794921875023,5.689233398437523,19.779840087890648
2020-06-09,10.733636474609398,4.363397216796898,19.470880126953148
2020-06-10,11.686090087890648,3.5319763183593977,19.302941894531273
