date,maximum_2m_air_temperature,mean_2m_air_temperature,mean_sea_level_pressure,minimum_2m_air_temperature,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m
2015-02-05,303.54109119213,296.0187489391159,100774.35119037055,288.60879164416184,3.6727842423909916e-05,1.744844745777653,-0.07432814763857525
2015-02-06,303.96791798745227,295.26941708901853,100893.17633057985,286.68548845897504,0.0,1.6425955802039782,0.11426319881223347
2015-02-07,303.1260798364032,295.08200487566967,101231.87494855718,287.1764627014537,0.0007006010662151515,0.7672591279695277,-1.2402391833245798
2015-02-08,303.11651052629594,295.74678497249533,101366.80782582772,287.5849409354002,8.458058245121251e-05,0.48278607319840616,-1.1312916090111802
2015-02-09,304.1229628117692,297.0985900407757,101348.9840361107,289.6848074050899,0.0004389258632747925,0.3192508926842188,-1.917694863979957
2015-02-10,304.4964009501051,297.1611600883156,101390.9156700481,290.4420725338648,0.0012497862521579756,1.0316517481017589,-1.2487534615383742
2015-02-11,304.67770393841937,298.311593953095,101511.69936033644,291.50819843480116,7.926992407689369e-06,0.3767698947053061,0.4175825891547012
2015-02-12,302.27705450974014,296.1735601011875,101532.83388611926,291.206312251482,0.00032799168864934666,-0.08414263498999389,-1.710749848304319
2015-02-13,302.16513119087426,296.25950250062,101194.57595917876,290.2818476083386,0.0022335113417452685,1.070749032199605,-2.151393626766436
2015-02-14,302.01483457388963,295.06735647464984,100941.93273101449,288.25128185575875,0.0009487086402582407,2.1577944712900963,-0.9721139409103139
2015-02-15,301.118750066529,293.85231815708084,100987.52408061412,285.34205067908175,2.4155382747988948e-05,-1.088448816948086,1.495283847146733
2015-02-16,299.56345948002615,293.4504874476542,101521.40131513144,288.82234651324546,0.0012890760721298966,-0.2968730328564465,-2.536217811310177
2015-02-17,298.3897318743902,292.34531821905466,101684.60888621428,286.78583642404027,0.0005491575217923036,-0.5963885869443575,-2.679920759821669
2015-02-18,302.70397270198464,294.9601591920088,101422.4314514342,288.4851767800071,2.8740248591934094e-06,1.1949243847558724,-1.1182499637414316
2015-02-19,303.80036544869347,297.0015488692645,101196.6324932379,289.6678797057207,0.0,0.8106644271060454,1.0073871397761025
2015-02-20,303.4442510537809,297.16267112486025,101191.32831256832,289.6370161376375,0.0002476281781205966,-0.8769968232123685,-1.9880517469676582
2015-02-21,298.56703708161075,293.6712572572439,101428.44144146855,289.83605309977196,0.0025066037535130615,1.0569408741144553,-0.03348168990133177
2015-02-22,303.4474224006563,296.202552557827,101615.02347453871,289.14793398314725,1.0684347495131443e-05,-1.6242682391777898,0.4836530181737355
2015-02-23,299.23650871768535,293.9765932648991,102016.7161381302,289.28506159771314,0.0003218617161420135,-0.36301716894583347,-2.284569952996452
2015-02-24,301.6013556269664,294.71227646716466,101589.35586675907,289.11617178903083,0.0037786190355751726,1.0393322436777694,0.4658203573040178
2015-02-25,299.87306482680725,292.8182434611298,101269.08771884555,287.69314867281605,0.005173068364426743,1.1038301535841206,-0.328049066521074
2015-02-26,299.4613166730405,294.07434763462896,101136.9330206772,288.02592695889956,0.0015422092272487568,0.7366021448343241,-0.2902459839445838
2015-02-27,298.2845329499373,292.63292631782315,101414.83022212534,287.9410931896197,0.008664160566319737,-0.5882627370738784,-0.3278732015747622
2015-02-28,297.44492680324527,291.22340099403397,101538.13373293048,287.1401883705407,0.005564499452752724,-0.7123597617736932,-0.7260578701754407
2015-03-01,297.9053927866612,291.62225994230135,101223.58395924706,287.0228342756152,0.0018058185101592172,0.7848896968752846,0.5602471450589438
2015-03-02,295.9707613097796,291.239815457447,101862.71793546241,286.5188534650823,0.0005354779545144306,-4.477542928371496,0.32174264204584946
2015-03-03,297.71093406099885,291.05057503545896,102230.42321393748,285.05426712510655,1.1443495231149392e-06,-1.7277085530805478,-0.5358674062873834
2015-03-04,300.36896572502934,292.86923203428825,101781.1380131302,284.06222486013894,1.862645149230957e-09,0.23200194642702832,-0.8346537162446221
2015-03-05,301.73834393973465,294.77623707924954,101523.19358481317,286.4869068874656,2.5594444834466474e-06,0.45197424056655267,0.4637260341028997
2015-03-06,301.5297569888412,294.4524149755307,101784.51096396544,289.3715937363429,0.0008452625185049565,-1.9823269562920554,-0.4512748811055458
2015-03-07,296.84459735388,292.154212832173,101781.57205047525,288.1783138219267,0.0037873136067949464,-0.4059488630245652,0.3259098551090972
2015-03-08,300.65912916102025,293.8063860591691,101590.76799659252,286.9823358511304,0.0003660197061640644,-1.9441011089713156,0.9982068481810875
2015-03-09,300.0589625578099,293.17607893133106,101842.85761185735,287.72157467121883,0.00011011413133348219,-2.3368429474842505,0.18136055006431817
2015-03-10,301.3710720240714,294.16770017218784,101772.8644330147,286.78994216577314,5.376440029231519e-06,0.136703397130715,0.0739050055610705
2015-03-11,301.410918751076,294.49407669680454,101638.54231970022,287.32814545222453,0.0003973464085375641,-1.6137440434551775,-0.20109194836068842
2015-03-12,298.45890879612176,293.0481210257216,101796.34616860314,288.6837953538561,0.0012310242946179375,-0.8101535954747746,-2.1288270183283595
2015-03-13,301.5711736859348,294.81722920502784,101590.33400340893,288.5552729766171,8.087518319300691e-05,-0.43218823608266776,-1.2022222305814083
2015-03-14,302.38448249048196,295.3545798912985,101802.54290978868,290.1170312072383,0.0021409508021486925,-1.4539972251085225,-1.6099576874669248
2015-03-15,302.8561417022615,294.7875600473554,101771.84473342824,289.21522086409135,0.004009650061882724,0.32772654705566984,0.6904320366152144
2015-03-16,301.9026892224388,294.19260105674323,101562.67821322841,288.46006870832065,0.0027637086916763756,1.3499610364191974,0.21958688915122707
2015-03-17,302.7716779508105,295.55150614898304,101428.25974880715,287.8159938975876,1.862645149230957e-09,0.09458738174567592,-0.2534278844844864
2015-03-18,301.2698340020334,292.86752479909205,101618.32013363729,287.75089618435436,0.005750359216775577,0.4403951026997865,-3.3440670558780563
2015-03-19,298.66214296245226,292.2126049226695,101653.6358639289,288.7432887197922,0.013014565672691712,0.7015631989380956,-1.0055903618399056
2015-03-20,300.7063715498251,294.2771499874614,101783.17618859785,287.66515626305846,0.001104479045962549,0.2216047020702824,-0.6257907766880126
2015-03-21,299.0281417422832,293.24565848884527,101926.9897328077,289.29049332286723,0.005997862342221176,-0.30605853039622677,-1.4720164807406004
2015-03-22,293.59352747462736,290.47875433816193,102048.76613198851,288.8653323216051,0.013629608821768167,-1.1569638239819775,1.3102484514841444
2015-03-23,297.97649733767145,292.7072996039861,101830.35921940522,288.4364391615728,0.00020548364280269203,-1.3973760518368437,-1.2533606836807734
2015-03-24,297.6838504112592,292.99185589485944,101707.6802350097,288.40410501374333,0.000307192485459881,0.03627447987431453,-1.4924085640860432
2015-03-25,295.69921813602525,292.674283711009,101781.86290666713,289.1645258871369,0.004929825803650848,0.3174564039512515,0.8052336484441965
2015-03-26,297.46695520692475,292.1473079811007,101753.61422154533,288.60336925723686,0.008531933399320927,1.4114364259770569,-1.0519666468026931
2015-03-27,299.4063911616524,293.25617403925827,101558.8972615965,287.0608524347475,0.0017471244939055446,1.245939811310674,-0.21654381077490342
2015-03-28,296.82796381955325,291.4449980020651,101669.01326512075,286.46825516597545,0.0017070704233491931,0.3131413633464197,-1.2229365772319614
2015-03-29,297.99552992697,291.6480892946625,101629.11373782462,286.97818217608005,5.599223182209455e-05,0.315488682364636,-0.5060949321177854
2015-03-30,296.51074886702645,291.0252448137093,101769.52739701311,285.9320068693259,0.000743729416344007,-0.8910232260622475,-0.3184621890506303
2015-03-31,296.45499494408733,291.9322832797993,102023.70003447462,287.14598982663153,0.0008542957449126243,-0.7973290364898346,-1.599556963358304
2015-04-01,299.3650879880696,292.5443705855893,101907.05351159675,286.54139507565816,0.00014008335834237156,-0.931880246133633,0.4214600872148857
2015-04-02,300.5140850720144,293.93545166314874,101652.58783835128,287.76566091659913,0.0,-0.4902609640539449,-0.5592871884139449
2015-04-03,297.7241907758726,292.30664507801765,101419.4419758406,288.33224461706953,3.339996864106278e-05,1.252956924582522,-0.5473543149740184
2015-04-04,295.02896969999995,291.2135683907504,101205.23770960174,286.88326491287825,0.00043944316682058667,1.3033387591614358,-1.045647622078616
2015-04-05,297.38406523183534,290.7120578284444,101271.840757295,284.3697081974189,0.0006927971078652504,1.8009808184800715,1.1854140211388748
2015-04-06,299.51028341413945,291.80515729708367,101614.92650437755,283.85125429762587,0.00016481418669861406,-0.6903063189457573,-0.09282205517569238
2015-04-07,294.4237262156912,290.01409481708686,102040.6167465163,286.6129081363286,0.002211202737151141,-0.16380942730040932,-2.3469222245901435
2015-04-08,295.01885132946416,289.10409923681505,102128.2438985667,284.1980180879283,0.013496480868355637,0.2975249440241742,-0.6009156405883482
2015-04-09,295.8236929828976,289.0345364192352,102135.98254300306,283.95517142444015,0.002100116534120735,-0.11984787151607824,-0.09828997442585723
2015-04-10,293.4925887007005,287.70141807395555,102092.2629957186,283.36712780161474,0.004953404626381053,-0.20863604092432764,-0.7072926944510302
2015-04-11,295.49157736608015,289.43632938435934,101844.78294951191,284.1140743045162,0.0002277199310489519,1.9133395842235232,0.09996890679684423
2015-04-12,296.65804546084235,290.06207579039176,101996.40448179205,283.52857671654556,0.0014323194428569174,-0.028944083253255277,1.2024733290925522
2015-04-13,297.745716694647,290.08105083547275,102110.8326087549,283.41894917442016,3.539037859768082e-07,-0.8601758992732104,-0.4496394295625732
2015-04-14,298.515454087465,291.15221782518717,101510.28748249351,283.8995676260728,3.0881093759229735e-05,2.039821369647933,0.31540367829918514
2015-04-15,298.0120340189582,290.92662839118384,101220.66823205788,283.425455111276,1.862645149230957e-09,2.662250579716159,1.7528065396738683
2015-04-16,297.8234760098858,289.5729340933289,101564.32418226515,281.05550487360733,0.0005137792573885323,3.107769882640098,0.8927607862953767
2015-04-17,294.9013782285354,288.0187283236592,102054.17764846545,281.8790207702152,0.000529471839324078,0.43702648901936,-0.004299202593923953
2015-04-18,292.12896728515625,287.31943890781616,102171.4635631406,283.2939574095971,0.009791011233584293,0.07968403566925698,-2.177022925574229
2015-04-19,293.9555593013307,288.4648160512652,101891.82872094496,284.44218880944214,0.0023050023160033585,1.5181470303301967,-1.9755788501397724
2015-04-20,296.09233813739223,289.43324128579144,101854.80969549666,283.9090257121373,1.3866468776150795e-05,2.0568338951661747,-0.7090590571092548
2015-04-21,297.9800647929048,290.8648523305609,102028.71956247969,282.9892908781046,0.0005018853805455798,0.6472995711712898,-1.3898606598347032
2015-04-22,294.01352406968255,289.1679070433666,102276.39136720092,285.35416368191244,0.0017678101863516226,-0.20190604521712963,-3.229015199171559
2015-04-23,296.5778571827007,290.12580128536456,102226.24356046895,284.5479018280554,0.0006970442910162717,-0.6435781433352038,-1.062308829237977
2015-04-24,293.4695776757706,288.83655970999456,102530.64602332869,285.57911997061495,0.003832200062288636,-1.133570649684879,-0.8026692026858024
2015-04-25,297.5297146387997,290.1478316762696,102247.19072886702,283.9871244206602,0.0002393580288652576,0.7552579310550095,1.0018058251404236
2015-04-26,299.3766316668294,291.0197417104273,101833.5520112078,283.14209864405575,1.0543952838845654e-05,1.0820083103595932,0.7549234414143144
2015-04-27,298.08328578171535,290.4218235473029,101650.82553560658,284.08594803464547,0.00010582684494972675,1.0417370771447338,0.9048894518009639
2015-04-28,299.4665278105836,291.71399933058586,101575.236818929,286.2623716383315,0.0,0.8276477269116582,0.326339762840609
2015-04-29,298.87878599935306,291.7814809528415,101298.9095643412,283.2145702214365,0.0,2.469517836658751,0.35962752866214137
2015-04-30,297.4243909389593,289.4606008760948,101442.345645153,279.7877030725727,0.0,2.054745823047698,2.6977413882336245
2015-05-01,296.9201207873836,287.5615826072365,101847.20884053304,277.78941240134264,0.0,0.22969008049172074,1.050125353252815
2015-05-02,296.6904019362093,288.9666569969445,101936.77022240375,281.59436193812746,0.0,0.9955676340154979,-0.15088276158958866
2015-05-03,298.63508169218767,289.433379814092,101949.52231224792,280.63887529048344,0.0,1.200402048229387,-0.3461512325328435
2015-05-04,299.4513185896306,290.9920198737452,101979.7769661599,281.5050483631118,0.0,1.6689480978291436,0.16853849398763612
2015-05-05,299.84712316280905,290.7992393972374,101844.63498196172,282.9172109820327,0.0,2.508222077212969,-0.04490769922317887
2015-05-06,300.7306520681647,290.626199855805,101628.22362123792,282.30074427301093,0.0,1.2589053169463766,1.9293808767522473
2015-05-07,296.7148575703074,288.7910638853992,102317.53345855839,280.2695824454829,8.473951210042297e-07,-0.8497964056007161,-1.7174312769913802
2015-05-08,294.8971429906718,288.5337535017958,102610.55353613094,283.7526168682579,0.00010282780077613107,0.5465240931410447,-2.290607351937672
2015-05-09,297.23589914703973,289.07265845511535,102133.43209375687,282.36194902110094,8.087326975221835e-05,1.9461334923966356,0.1781230830522591
2015-05-10,295.00719776157786,287.97684849973405,101910.42441310888,282.56976442205416,0.002344038455287813,1.139149109004835,1.2581095216552343
2015-05-11,294.93872358812666,288.14743519878533,102050.70381654947,282.4082639925962,0.0001232805798186436,-0.6831877485168512,-0.8508332014146663
2015-05-12,295.3267328730035,288.81895984917276,102069.38755109452,282.7325726370418,2.0114432723051636e-05,1.0847605957499846,-2.568717837466516
2015-05-13,297.3822644325657,288.9404902836613,101747.05130588751,281.2171543301494,1.862645149230957e-09,2.819380593893531,-0.4332690702317555
2015-05-14,299.272146059927,288.9293515574646,101653.65394377943,279.75296540747917,4.284083843231201e-08,1.341761080841505,1.4924055579973905
2015-05-15,300.1125753879457,291.46886892995167,101838.11773928344,284.01121077209143,0.0,0.9854065235206425,-1.3185384392286679
2015-05-16,300.0779291234838,292.00581242602124,101966.57918076467,285.1385918406312,0.0,1.424992556541238,-1.0263223783155988
2015-05-17,299.3144840215975,290.8056942072414,102184.66345278392,283.8170170263365,0.0,0.12222987227628683,-1.9227380340474234
2015-05-18,296.76163073024844,289.3815169451213,102367.24841271245,283.0542259343832,1.862645149230957e-09,0.7727117150744802,-1.811145131136864
2015-05-19,297.5288870780335,290.02942498242226,102262.29950428139,283.7355977979353,4.284083843231201e-08,0.5789355441940287,-1.1267180562992691
2015-05-20,298.41602325856803,289.9654334298402,102341.79431093232,281.5520043416291,0.0,-0.6992795339658502,-0.9926453225748898
2015-05-21,297.4774563348034,288.6812695004092,102531.76270827201,281.63927124302893,0.0,-0.35400848950174235,-0.12458035662876843
2015-05-22,297.0527280009149,288.3224946573926,102589.99433385221,280.840586844402,0.0,-2.4407242290358786,-0.4237352804955332
2015-05-23,293.1867473089179,286.4634753336848,102563.73813966356,280.36813235097895,2.8291869143466624e-07,-0.034434047265085366,-1.552421813324476
2015-05-24,295.308899740086,287.12029850174525,102141.45313006513,280.9806116156952,0.0,1.2097005847038649,-0.6606295482735609
2015-05-25,296.61601533118255,288.19758735831545,101901.14906462739,280.30782171592887,1.862645149230957e-09,1.4016757565253588,0.798912608669636
2015-05-26,297.6424172110421,288.90320894439293,101891.38784154863,281.5472520114533,4.284083843231201e-08,0.5981664162720975,0.4874879338156237
2015-05-27,297.8983400084657,289.54939206056065,102012.99434398237,281.546391627457,0.0,0.37997030773123586,0.4016537214084133
2015-05-28,297.4015130884441,288.84739343167996,102005.73614763995,280.9588481251461,0.0,1.732047702122429,-0.15338309619209003
2015-05-29,298.44738636101465,289.20784165224165,101897.9064926516,279.83907332969966,0.0,1.1130450119048538,1.3392169467730015
2015-05-30,298.48709476004973,289.36775757530904,101870.73109263252,280.2761120485023,0.0,1.1826977150186668,0.13817541500689384
2015-05-31,297.5399758855424,289.644824806014,101727.5669019212,281.9629690845515,0.0,0.4817268759018869,-1.6150666611974769
2015-06-01,295.39024957325717,287.692794155224,101756.81922919377,280.654992977142,0.0,-1.3282910862420063,-2.2429236354265996
2015-06-02,293.31045641913477,287.4948869654923,101910.34917650359,282.76073510978637,0.0,-2.970345209451411,-3.6323047742046173
2015-06-03,289.67990772837743,285.378087421526,101659.8382692043,279.0312305271674,0.000806233807290253,0.859164757430245,-1.9405545650286018
2015-06-04,286.7551602172047,281.0554582096663,101803.7133807957,277.4675443791386,3.06962161992375e-07,3.1555718732720175,4.378147740030479
2015-06-05,288.21270632002347,280.193458913735,102234.32233000777,274.788058191774,4.470348358154297e-08,-1.687775545339832,1.8612752627338114
2015-06-06,287.9005596010099,280.74172336533456,102414.1012047745,275.6427110187054,4.284083843231201e-08,-1.174109276075946,-2.2347493956212046
2015-06-07,288.85848375032083,281.5839244156908,102293.07672306483,274.14115216632155,0.0,0.39376204608868537,-1.8280756259453836
2015-06-08,291.476527643172,284.19335279625676,102184.59472393106,277.51739461577915,0.0,0.5644336275546987,-0.19752673391149148
2015-06-09,293.12912449671603,284.3854833510507,102326.61112737928,275.9885575788577,0.0,-1.0947581241744144,-0.5805283136155448
2015-06-10,290.5745534614943,283.6359734235245,102462.89916592995,277.8818648258498,0.0,-1.893211943021162,-2.492268307725831
2015-06-11,286.65961969103824,282.19454262627926,102336.26057141712,277.8789498873482,0.003835666577523449,-0.9156867931995158,-0.49956040031920984
2015-06-12,290.26772964940955,282.64845322777165,102463.71839021689,277.7240261477689,1.6522097595314217e-06,-1.2938158655025582,1.743441508382303
2015-06-13,292.36881539332654,283.64586274002727,102582.51207323054,276.48610138156494,0.0,0.1388285853759534,0.6266552886913958
2015-06-14,293.32626320390864,283.55149408960256,102366.11157279489,275.94937408315553,0.0,0.6397274257450479,1.7044000435747877
2015-06-15,294.47174436569713,283.55476868441207,102065.98708548173,275.2917318504297,0.0,0.35646691321958296,1.4563526303493264
2015-06-16,294.22804558121356,285.49697945350135,101655.76710512828,276.34866844715305,0.0,2.2701841721738663,-0.5569711111533207
2015-06-17,285.4810605376351,280.45694153300707,102006.33422944066,274.6611856464864,0.0,1.5946336752553423,4.782037164707159
2015-06-18,290.4322270210333,281.2250304825819,102383.1766824487,272.12699233715426,0.0,0.3957752152472217,-0.5040739152717792
2015-06-19,292.08760434579307,283.4608420309347,102706.25701743164,274.1855964511479,0.0,-0.18802240089529706,-0.1792356594930551
2015-06-20,290.381784162667,283.1936368198944,103082.16035355297,276.68021429472174,0.0,-0.9397085797222265,-1.1281176124541792
2015-06-21,291.4299655310454,283.6581775952716,102877.37486387441,276.3882138664801,0.0,0.3308213519470872,0.39154712067268266
2015-06-22,292.0448074549498,283.1036969268791,102525.55205030447,275.7378035009221,0.0,0.8707716281763717,0.5274258351058868
2015-06-23,292.9408179910201,283.4461201365724,102309.98203902175,275.11317573845827,0.0,1.253358990690042,0.019452281117977838
2015-06-24,293.46057404360215,284.7082448927236,102136.365201966,275.8946785130656,0.0,1.971892704107624,-0.777946717116164
2015-06-25,294.20759183497734,286.17364364628025,102182.98384711755,279.5430182068156,0.0,-0.3240729944576796,-1.3586964246545967
2015-06-26,292.8425893075032,285.78262397980484,102623.24095793792,280.173421867818,0.0,-3.5642599707414773,-3.1809028849420216
2015-06-27,286.37387027458783,283.8377121858633,102558.02441712927,281.7049817853645,0.0006939928449516298,-1.0828886051172864,-4.524122178203117
2015-06-28,291.73885602008295,285.14746527613175,102389.10204622058,277.85395379526994,0.0001863968958313807,2.216599979709208,-0.5902738659335538
2015-06-29,293.20376546909876,284.29307732461433,102309.18694758348,276.6035369923129,0.0,0.8404670079673142,0.5048070984395177
2015-06-30,293.73148775775996,284.58571854038047,102401.46780503518,276.09287061246306,0.0,0.02159822617712409,-1.5145122229909231
2015-07-01,292.45160481813696,284.9235119625937,102622.20762679949,278.2826119420653,8.532594586968329e-06,0.5496030060795289,-0.5722185289811228
2015-07-02,293.0604357022769,285.5063954399377,102636.0791844053,277.91074463696873,0.0,0.8245281283826974,-0.11579927555791175
2015-07-03,293.0610761076902,285.722551022878,102644.72354003742,279.5065614054305,0.0,0.9620958901442873,-0.5451025940222891
2015-07-04,293.1952576447817,285.0268349948846,102495.81069696923,278.169448668594,1.862645149230957e-09,1.1214894174329093,0.32960268691069544
2015-07-05,294.62861602849364,285.588413356853,102293.98912958133,278.34623221177065,4.284083843231201e-08,0.5736282629899062,0.29558014439655433
2015-07-06,295.69853214437285,286.4717985494384,102534.65960343776,277.53639673634575,0.0,-1.3289554697875472,-0.15850342831287365
2015-07-07,291.53241976547423,284.7966948327068,103027.8240417075,279.71490748652184,4.172084666362135e-06,-2.2617779757893124,-1.8459492008793839
2015-07-08,291.12135394238766,283.9802470556263,102564.76770756295,278.10437805496036,7.670265321569068e-07,1.8113964182376454,-0.4197979704073001
2015-07-09,294.5693288591678,285.43251509455536,102410.24090728648,275.81270801503916,0.0,0.09339478806177158,0.40067075494622745
2015-07-10,293.0557368763271,284.8327584472151,102630.17440646073,278.5952014271944,0.0,-1.1920439445656277,-1.7751538815871148
2015-07-11,290.7980965514367,284.23749027112666,102440.89811016542,279.46730263814715,1.65879470091946e-06,-0.03320269226160822,-3.1840344864156487
2015-07-12,293.8173379706975,285.8258304209121,102013.46553632843,279.4075049886411,0.0,1.4721408715488555,-3.0966309676533674
2015-07-13,295.36894385441815,287.9709278540044,101957.97159581596,281.3218221954453,3.229286164292289e-06,0.8239946341155678,-1.6388763383163412
2015-07-14,293.59365366345577,286.3770053907655,102221.18581489206,280.11687754040867,3.496738602480016e-07,-1.6834047584925742,-4.113027781782462
2015-07-15,292.67629269225955,285.87630977275484,102239.33904242948,281.2427931246364,5.459199069923324e-07,-0.3034901612836379,-3.6784987253624655
2015-07-16,294.1582162435335,286.981421875109,101628.23022142875,278.17426375960963,0.0006447517413201506,0.6499286733340834,-3.1867250826277793
2015-07-17,286.8911725678453,279.8421087890466,102052.41420020851,273.1329977769486,4.138000603674448e-06,1.3151610011202526,3.265888607636994
2015-07-18,292.30492133413304,282.92153560486076,102075.97716936684,272.6013492813231,0.0,-0.06825262788671622,0.5402971977260779
2015-07-19,295.10604780615904,285.49821005318347,102235.22296941798,276.61611913929914,0.0,-0.31225493458249537,-1.2124965005469013
2015-07-20,295.6193484607311,286.9324892006468,102204.68600467642,279.12287963765755,0.0,-0.9265248971068794,-2.0150972625160413
2015-07-21,294.6365589854668,286.1504381904269,102220.41054761107,279.35353122601987,1.862645149230957e-09,-1.5570967337683619,-2.312324389956925
2015-07-22,291.92669454465164,285.5509513488483,102559.3858841894,280.60753883627547,4.284083843231201e-08,-3.0413068227729108,-2.855513135963287
2015-07-23,289.9700657653467,285.0456165204205,102053.69236458975,279.3278266465734,0.0006207472136959734,-0.24425504812243723,-3.2245347736396592
2015-07-24,288.56875028775835,284.79857048867655,101676.92215089178,280.89958322090934,0.004898284424093247,0.04015135042132222,-3.002009807177967
2015-07-25,286.7250420207333,280.804786664662,102021.32475510053,275.6034535325459,1.0995352023916873e-06,1.9339772341720287,2.764092562377703
2015-07-26,288.0144534667975,280.5044517032494,102501.8062111567,274.87034725616815,1.862645149230957e-09,-1.1607230751538153,2.3343409235315087
2015-07-27,289.9718111090259,282.73607795963136,102394.18483304682,274.93445376239606,4.284083843231201e-08,0.050962174028328096,-1.2679942274537066
2015-07-28,290.68416643392897,284.20659794391884,102198.56205680048,278.803977903396,0.0,1.2125705969228098,-1.7415310407662092
